filename,arm_name,intervention_type,screening_window,1_month,3_months,6_months,9_months,12_months,core_treatment_screening_window,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening_window,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening_window,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening_window,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,cycle_length_days,treatment_duration_rule,visit_pattern,assumptions
37524096,Everolimus,intervention,2,1,3,5,7,9,0,0,0,0,0,0,1,0,0,1,2,2,1,1,3,4,5,7,0,0,0,0,0,0,42,until progression or completion of 9 cycles (54 weeks),"Screening: 2 days (1 for labs/physical, 1 for CT scan). Treatment: Visits at the start of each 6-week cycle (Day 0, 42, 84, 126, 168, 210, 252, 294, 336) including physical exam, labs, and toxicity assessment. Recurrence CT scans are at Day 126 and Day 252.","All screening labs, physical exam, weight, performance status, and hepatitis B/C screening (including HBV DNA/HCV RNA-PCR) are consolidated into one contact day during the screening window, categorized as 'labs' due to the extensive blood draws.; The screening CT scan is considered a separate contact day during the screening window, categorized as 'imaging_diagnostics'.; Weekly toxicity assessments during Cycle 1 (WK 2-6) are assumed to be phone calls as per footnote Ω (Page 29) and thus are not counted as in-person contact days.; Cycle-start visits (physical exam, weight, performance status, toxicity assessment, and routine labs) are consolidated into one contact day at the beginning of each 6-week cycle (Day 0, 42, 84, 126, 168, 210, 252, 294, 336). These are categorized as 'labs' due to the blood draws for routine labs and translational medicine specimens (Buffy Coat, Plasma, Whole Blood for Trough Levels) at Day 0, 42, 84.; Recurrence assessments, which consist of physical exams and CT scans, are performed 'every eighteen weeks' (Page 15, Section 7.2; Page 42, bullet 5; Page 29, footnote Ж). This means CT scans occur at Day 126 and Day 252 within the 12-month window. These CT scan days are consolidated with the cycle-start visit and categorized as 'imaging_diagnostics' due to precedence.; The calendar's 'X' for CT Scan and Recurrence Assessment at WK 13->18 (Day 84) is overridden by the explicit text stating 'every eighteen weeks' for recurrence assessments, starting after 3 cycles (Day 126)."
37524096,Placebo,control,2,1,3,5,7,9,0,0,0,0,0,0,1,0,0,1,2,2,1,1,3,4,5,7,0,0,0,0,0,0,42,until progression or completion of 9 cycles (54 weeks),"Screening: 2 days (1 for labs/physical, 1 for CT scan). Treatment: Visits at the start of each 6-week cycle (Day 0, 42, 84, 126, 168, 210, 252, 294, 336) including physical exam, labs, and toxicity assessment. Recurrence CT scans are at Day 126 and Day 252.","All screening labs, physical exam, weight, performance status, and hepatitis B/C screening (including HBV DNA/HCV RNA-PCR) are consolidated into one contact day during the screening window, categorized as 'labs' due to the extensive blood draws.; The screening CT scan is considered a separate contact day during the screening window, categorized as 'imaging_diagnostics'.; Weekly toxicity assessments during Cycle 1 (WK 2-6) are assumed to be phone calls as per footnote Ω (Page 29) and thus are not counted as in-person contact days.; Cycle-start visits (physical exam, weight, performance status, toxicity assessment, and routine labs) are consolidated into one contact day at the beginning of each 6-week cycle (Day 0, 42, 84, 126, 168, 210, 252, 294, 336). These are categorized as 'labs' due to the blood draws for routine labs and translational medicine specimens (Buffy Coat, Plasma, Whole Blood for Trough Levels) at Day 0, 42, 84.; Recurrence assessments, which consist of physical exams and CT scans, are performed 'every eighteen weeks' (Page 15, Section 7.2; Page 42, bullet 5; Page 29, footnote Ж). This means CT scans occur at Day 126 and Day 252 within the 12-month window. These CT scan days are consolidated with the cycle-start visit and categorized as 'imaging_diagnostics' due to precedence.; The calendar's 'X' for CT Scan and Recurrence Assessment at WK 13->18 (Day 84) is overridden by the explicit text stating 'every eighteen weeks' for recurrence assessments, starting after 3 cycles (Day 126)."
37604981,Intensive Chemotherapy: Glasdegib/Placebo + Cytarabine/Daunorubicin,intervention,1,13,28,38,41,46,0,9,16,19,19,19,1,2,5,9,12,17,0,0,0,0,0,0,0,2,7,10,10,10,28,"up to 2 years post-randomization, or until disease progression","Screening (1 day); Induction 1 (Days 0-6, 7, 10, 14, 21); Remission Assessment (Day 42); Consolidation (4 cycles, Days 1, 3, 5, 6, 11, 22 of each 28-day cycle); Following Consolidation (Day 1 of each 28-day cycle, with BM every 3 months); End of Treatment Visit (Day 365).","HSCT does not occur within the first 12 months.; Induction 2 is not needed for the Intensive Arm.; Consolidation is assumed to be 4 cycles.; PK samples at 0, 1, and 4 hours on the same calendar day are counted as a single contact day, with the highest priority procedure determining the category for that day.; Bone marrow assessments during 'Following Consolidation' are assumed to be every 3 months (Day 1 of C6, C9, C12, C14).; End of Treatment Visit is assumed to occur on Day 365."
37604981,Non-Intensive Chemotherapy: Glasdegib/Placebo + Azacitidine,intervention,1,10,34,62,90,118,0,8,28,48,69,90,1,2,6,14,21,28,0,0,0,0,0,0,0,0,0,0,0,0,28,up to 2 years post randomization or until disease progression,"Screening (1 day); Cycle 1 (Days 0-7, 15); Subsequent Cycles (Days 1-7, 8, 16 of each 28-day cycle); BM assessment after Cycle 6 (C7D1); End of Treatment Visit (Day 365).","HSCT does not occur within the first 12 months.; PK samples at 0, 1, and 4 hours on the same calendar day are counted as a single contact day, with the highest priority procedure determining the category for that day.; PK samples are collected on C1D1, C1D15, and C2D1 only, as per Table 4, Footnote 3.; Azacitidine is administered on Days 1-7 of each 28-day cycle.; BM assessment after Cycle 6 is assumed to be on C7D1 (Day 168).; End of Treatment Visit is assumed to occur on Day 365."
37646660,Arm A (Melflufen + Daratumumab + Dexamethasone),intervention,2,4,9,15,18,21,0,4,9,15,18,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,until progression,"Screening: 1 day (imaging_diagnostics), Randomization: 1 day (clinic_visits). Treatment cycles (28-day): Cycle 1 (Day 1, Day 4, Day 15), Cycle 2 (Day 1, Day 15), Cycle 3 (Day 1, Day 4, Day 15), Cycles 4-6 (Day 1, Day 15), Cycle 7+ (Day 1).","Screening and Randomization are considered two distinct in-person days within the screening window, as per protocol guidance on randomization timing and 'Baseline split' rule.; Treatment is assumed to continue until Day +365 (13 cycles) for the 12-month window calculation, as per 'until progression' rule.; Day 8 and Day 22 visits are considered conditional and thus excluded from the count for all cycles, based on the statement 'patients who have not required any dose modification or delays, G-CSF and transfusions during the last two cycles may skip visits at Day 8 and Day 22' (page 68).; Oral Dexamethasone administration is not counted as a separate contact day but is considered part of the in-person visit for other procedures (Melflufen/Daratumumab administration and patient compliance review).; Specific PK/Immunogenicity/Immunoprofiling schedules detailed in footnotes (v, w, x, y) on page 19 are followed over general 'X' marks in the SoA table for Day 8, 15, 22, especially since Day 8 and Day 22 visits are excluded.; All treatment days (Day 1, Day 4, Day 15) are categorized as 'core_treatment' due to Melflufen and/or Daratumumab administration."
37646660,Arm B (Daratumumab Monotherapy),control,2,4,9,15,18,21,0,4,9,15,18,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,until progression,"Screening: 1 day (imaging_diagnostics), Randomization: 1 day (clinic_visits). Treatment cycles (28-day): Cycle 1 (Day 1, Day 4, Day 15), Cycle 2 (Day 1, Day 15), Cycle 3 (Day 1, Day 4, Day 15), Cycles 4-6 (Day 1, Day 15), Cycle 7+ (Day 1).","Screening and Randomization are considered two distinct in-person days within the screening window, as per protocol guidance on randomization timing and 'Baseline split' rule.; Treatment is assumed to continue until Day +365 (13 cycles) for the 12-month window calculation, as per 'until progression' rule.; Day 8 and Day 22 visits are considered conditional and thus excluded from the count for all cycles, based on the statement 'patients who have not required any dose modification or delays, G-CSF and transfusions during the last two cycles may skip visits at Day 8 and Day 22' (page 68).; Dexamethasone premedication for Daratumumab administration in Arm B is considered part of the Daratumumab administration day, which is categorized as 'core_treatment'. No separate 'Dexamethasone administration and review of patient compliance' visit is counted for Arm B.; Specific PK/Immunogenicity/Immunoprofiling schedules detailed in footnotes (v, w, x, y) on page 19 are followed over general 'X' marks in the SoA table for Day 8, 15, 22, especially since Day 8 and Day 22 visits are excluded.; All treatment days (Day 1, Day 4, Day 15) are categorized as 'core_treatment' due to Daratumumab administration."
37647576,Nimotuzumab + Gemcitabine,intervention,2,5,13,26,39,53,0,5,13,26,39,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,until disease progression or intolerable toxicity,"Screening (2 days), then weekly drug administration (Nimotuzumab/Placebo) with Gemcitabine on Day 1, Day 8, and Day 15 of each 28-day cycle. Efficacy evaluations (including imaging) occur every 8 weeks, coinciding with a Day 1 of a cycle.","Screening Period (I) and (II) are considered two distinct in-person contact days, as they are listed in separate columns in the Schedule of Events and describe different sets of procedures.; The 'Baseline visit' (Section 6.1.3) is assumed to be combined with Cycle 1 Day 1 (C1D1), as the protocol states that if screening results are within the time window, they do not need to be repeated at baseline, and C1D1 is the first treatment day.; Efficacy evaluation visits ('Every 8 weeks') coincide with C X D1 visits (e.g., C3D1, C5D1, etc.). On these days, both core treatment (drug administration) and imaging diagnostics (CT/MRI) occur. According to the tie-breaker precedence, these days are categorized as 'core_treatment'.; Follow-up visits ('Every 3 months') are not counted as in-person contact days, as the protocol mentions follow-up by telephone for some items and does not explicitly mandate in-person procedures for these visits in the SoE table.; Treatment is assumed to continue for the full 12-month duration for calculation purposes, based on the 'until disease progression or intolerable toxicity' rule."
37647576,Placebo + Gemcitabine,control,2,5,13,26,39,53,0,5,13,26,39,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,until disease progression or intolerable toxicity,"Screening (2 days), then weekly drug administration (Placebo) with Gemcitabine on Day 1, Day 8, and Day 15 of each 28-day cycle. Efficacy evaluations (including imaging) occur every 8 weeks, coinciding with a Day 1 of a cycle.","Screening Period (I) and (II) are considered two distinct in-person contact days, as they are listed in separate columns in the Schedule of Events and describe different sets of procedures.; The 'Baseline visit' (Section 6.1.3) is assumed to be combined with Cycle 1 Day 1 (C1D1), as the protocol states that if screening results are within the time window, they do not need to be repeated at baseline, and C1D1 is the first treatment day.; Efficacy evaluation visits ('Every 8 weeks') coincide with C X D1 visits (e.g., C3D1, C5D1, etc.). On these days, both core treatment (drug administration) and imaging diagnostics (CT/MRI) occur. According to the tie-breaker precedence, these days are categorized as 'core_treatment'.; Follow-up visits ('Every 3 months') are not counted as in-person contact days, as the protocol mentions follow-up by telephone for some items and does not explicitly mandate in-person procedures for these visits in the SoE table.; Treatment is assumed to continue for the full 12-month duration for calculation purposes, based on the 'until disease progression or intolerable toxicity' rule."
37704166,Experimental Arm A: OSE2101,intervention,1,3,6,10,13,17,0,2,5,7,8,10,1,0,0,2,4,6,0,1,1,1,1,1,0,0,0,0,0,0,"21 days for 6 cycles, then 56 days (8 weeks) for the remainder of year one, then 84 days (12 weeks) beyond year one.",until progression,"Pre-screening (Day -35), Screening/Randomization (Day -1). Treatment cycles: Cycle 1-6 are 21-day cycles (Day 1, Day 15). Cycles 7-9 are 8-week (56-day) cycles (Day 1). Cycles >=10 are 12-week (84-day) cycles (Day 1). Tumor assessments every 6 weeks from C1D1. All Day 1 visits include OSE2101 administration, labs, clinic visits, and ECG from C2D1. C1D15 includes labs.","Pre-screening (Day -35) is considered a distinct visit for HLA-A2 testing and consent, but falls outside the defined screening window (Day -28 to Day -1) and is therefore not counted in the output.; Screening and Randomization (Day -1) is counted as one in-person day.; Optional visits for translational study consent and biomarker collection are excluded from contact day counts.; Post-treatment survival follow-up visits are excluded as the protocol states 'telephone contact is acceptable'.; The 'End of Treatment' visit is not included as a fixed visit within the 12-month window, as treatment is assumed to continue 'until progression' through Day +365.; Tumor assessments are scheduled 'every 6 weeks (± 1-week allowance) after Day 1 Cycle 1' (Footnote 7). These are fixed on Day 0, Day 42, Day 84, Day 126, Day 168, Day 210, Day 252, Day 294, Day 336. If these days do not coincide with a treatment administration day, they are counted as separate imaging_diagnostics days. If they coincide with a treatment day, the day is categorized as core_treatment due to precedence.; 12-lead ECGs are marked in the SoE table for Day 1 of Cycles 2 and onwards. These days coincide with core_treatment days and are thus categorized as core_treatment."
37704166,Control Arm B: Docetaxel or Pemetrexed,control,1,3,6,10,14,19,0,2,5,9,13,18,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,21,until progression,"Pre-screening (Day -35), Screening/Randomization (Day -1). Treatment cycles: All cycles are 21-day cycles (Day 1, Day 15). All Day 1 visits include Docetaxel/Pemetrexed administration, labs, clinic visits, and ECG from C2D1. C1D15 includes labs. Tumor assessments every 6 weeks from C1D1.","Pre-screening (Day -35) is considered a distinct visit for HLA-A2 testing and consent, but falls outside the defined screening window (Day -28 to Day -1) and is therefore not counted in the output.; Screening and Randomization (Day -1) is counted as one in-person day.; Optional visits for translational study consent and biomarker collection are excluded from contact day counts.; Post-treatment survival follow-up visits are excluded as the protocol states 'telephone contact is acceptable'.; The 'End of Treatment' visit is not included as a fixed visit within the 12-month window, as treatment is assumed to continue 'until progression' through Day +365.; Tumor assessments are scheduled 'every 6 weeks (± 1-week allowance) after Day 1 Cycle 1' (Footnote 7). These are fixed on Day 0, Day 42, Day 84, Day 126, Day 168, Day 210, Day 252, Day 294, Day 336. For Arm B, all these scan days coincide with a Day 1 treatment administration, so they are categorized as core_treatment due to precedence.; 12-lead ECGs are marked in the SoE table for Day 1 of Cycles 2 and onwards. These days coincide with core_treatment days and are thus categorized as core_treatment."
37708904,Arm 1: irinotecan liposome injection+oxaliplatin+5-FU/LV,intervention,1,6,17,33,50,65,0,5,14,26,40,52,1,0,0,0,0,0,0,1,3,7,10,13,0,0,0,0,0,0,28,"until radiologically determined progressive disease, unacceptable study medication-related toxicity, or withdrawal from study","Screening (Day -7). Treatment cycles (28-day): Day 1 (core_treatment), Day 3 (core_treatment for pump removal), Day 8 (labs), Day 15 (core_treatment), Day 17 (core_treatment for pump removal). Q8W imaging coincides with D1 of C3, C5, C7, C9, C11, C13.","One consolidated screening visit is assumed on Day -7 for all screening procedures (CT/MRI, ECG, labs, clinic visits). The highest priority procedure on this day is imaging_diagnostics.; Randomisation is assumed to occur on Day 0 (C1D1) and is an in-person clinic visit.; 5-FU pump removal on D3 and D17 of each cycle for Arm 1 is considered an in-person core_treatment day, as per footnote [r] for C1D3.; Optional biobanking samples are excluded from mandatory contact days.; Q2M survival follow-up visits are assumed to be remote (telephone/email) unless explicitly stated as mandatory clinic visits, and thus are not counted as in-person contact days.; End of Treatment (EoT) visit is assumed to occur after Day +365 if treatment continues for 12 months, and therefore is not included in the 12-month window counts.; ECG procedures for Arm 1 (C1D1, C1D15) and Arm 2 (C1D1, C2D1, C3D1, C4D1) fall on core_treatment days, so core_treatment takes precedence.; PK sampling for Arm 1 (C1D1, C1D3, C1D15) falls on core_treatment days, so core_treatment takes precedence.; CA19-9 collection on D1 of every other cycle (C1, C3, C5, etc.) falls on core_treatment days, so core_treatment takes precedence.; Q8W Disease Evaluation (CT/MRI) visits fall on core_treatment days (C3D1, C5D1, C7D1, C9D1, C11D1, C13D1), so core_treatment takes precedence."
37708904,Arm 2: nab-paclitaxel+gemcitabine,intervention,1,6,17,33,50,65,0,4,10,20,30,39,1,0,0,0,0,0,0,2,7,13,20,26,0,0,0,0,0,0,28,"until radiologically determined progressive disease, unacceptable study medication-related toxicity, or withdrawal from study","Screening (Day -7). Treatment cycles (28-day): Day 1 (core_treatment), Day 3 (labs), Day 8 (core_treatment), Day 15 (core_treatment), Day 17 (labs). Q8W imaging coincides with D1 of C3, C5, C7, C9, C11, C13.","One consolidated screening visit is assumed on Day -7 for all screening procedures (CT/MRI, ECG, labs, clinic visits). The highest priority procedure on this day is imaging_diagnostics.; Randomisation is assumed to occur on Day 0 (C1D1) and is an in-person clinic visit.; Optional biobanking samples are excluded from mandatory contact days.; Q2M survival follow-up visits are assumed to be remote (telephone/email) unless explicitly stated as mandatory clinic visits, and thus are not counted as in-person contact days.; End of Treatment (EoT) visit is assumed to occur after Day +365 if treatment continues for 12 months, and therefore is not included in the 12-month window counts.; ECG procedures for Arm 1 (C1D1, C1D15) and Arm 2 (C1D1, C2D1, C3D1, C4D1) fall on core_treatment days, so core_treatment takes precedence.; CA19-9 collection on D1 of every other cycle (C1, C3, C5, etc.) falls on core_treatment days, so core_treatment takes precedence.; Q8W Disease Evaluation (CT/MRI) visits fall on core_treatment days (C3D1, C5D1, C7D1, C9D1, C11D1, C13D1), so core_treatment takes precedence."
37722354,Treatment Arm A (Background Chemotherapy + Placebo),control,4,4,8,13,14,16,0,4,8,12,12,12,4,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,BR: 28 days; R-CHOP: 21 days (BR regimen used for calculation),until progression,"Screening (4 days) -> 6 cycles of BR chemotherapy (Day 1 & 2 every 28 days) -> Post-chemotherapy period (Every 8 weeks, plus Wk24 and Wk40 CT/MRI/labs).","The protocol specifies two background chemotherapy regimens (BR and R-CHOP) with different cycle lengths and visit schedules. To provide an 'exact number' as requested, and following the 'most conservative lower estimate' rule, the Bendamustine and Rituximab (BR) regimen (28-day cycles) schedule was used for calculating contact days for both arms, as it consistently results in fewer contact days than the R-CHOP regimen.; Screening involves an initial visit (Day -X) for consent, H&P, vitals, basic labs, ECG, Echo/MUGA, and three separate visits (Day -Y, -Z, -W) for CT/MRI, PET, and Bone Marrow Aspirate/Biopsy, given the 60-day window allowed for these procedures and their typical scheduling as distinct appointments.; Prednisone administration on Days 1-5 for R-CHOP cycles is assumed to require daily in-person contact.; The 'Posttreatment Follow-up Phase' visits are not included, as the study drug (ibrutinib/placebo) is assumed to continue 'until progression' within the 365-day window, meaning subjects remain in the 'Treatment Phase - Post-Chemotherapy Period'.; If multiple procedures occur on the same day, the day is assigned to the highest-priority category present (core_treatment > imaging_diagnostics > labs > clinic_visits).; PK samples on Day 1 of C1, C2, C3, Biomarker samples on Day 1 of C1, C2, and MRD blood sample on Day 1 of C1 are assumed to occur on the same day as chemotherapy administration.; CT/MRI and Serum Ig/beta 2-microglobulin visits (Wk12, Wk24, Wk40) are considered separate visits unless they explicitly coincide with a chemotherapy day or a Post-Chemotherapy 'Every 8 weeks' visit. If they coincide, the highest precedence category is applied for that day."
37722354,Treatment Arm B (Background Chemotherapy + 560 mg Ibrutinib),intervention,4,4,8,13,14,16,0,4,8,12,12,12,4,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,BR: 28 days; R-CHOP: 21 days (BR regimen used for calculation),until progression,"Screening (4 days) -> 6 cycles of BR chemotherapy (Day 1 & 2 every 28 days) -> Post-chemotherapy period (Every 8 weeks, plus Wk24 and Wk40 CT/MRI/labs).","The protocol specifies two background chemotherapy regimens (BR and R-CHOP) with different cycle lengths and visit schedules. To provide an 'exact number' as requested, and following the 'most conservative lower estimate' rule, the Bendamustine and Rituximab (BR) regimen (28-day cycles) schedule was used for calculating contact days for both arms, as it consistently results in fewer contact days than the R-CHOP regimen.; Screening involves an initial visit (Day -X) for consent, H&P, vitals, basic labs, ECG, Echo/MUGA, and three separate visits (Day -Y, -Z, -W) for CT/MRI, PET, and Bone Marrow Aspirate/Biopsy, given the 60-day window allowed for these procedures and their typical scheduling as distinct appointments.; Prednisone administration on Days 1-5 for R-CHOP cycles is assumed to require daily in-person contact.; The 'Posttreatment Follow-up Phase' visits are not included, as the study drug (ibrutinib/placebo) is assumed to continue 'until progression' within the 365-day window, meaning subjects remain in the 'Treatment Phase - Post-Chemotherapy Period'.; If multiple procedures occur on the same day, the day is assigned to the highest-priority category present (core_treatment > imaging_diagnostics > labs > clinic_visits).; PK samples on Day 1 of C1, C2, C3, Biomarker samples on Day 1 of C1, C2, and MRD blood sample on Day 1 of C1 are assumed to occur on the same day as chemotherapy administration.; CT/MRI and Serum Ig/beta 2-microglobulin visits (Wk12, Wk24, Wk40) are considered separate visits unless they explicitly coincide with a chemotherapy day or a Post-Chemotherapy 'Every 8 weeks' visit. If they coincide, the highest precedence category is applied for that day."
37748693,Arm A: Avelumab 10 mg/kg IV once every 2 weeks,intervention,1,3,7,13,20,27,0,3,7,13,20,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,until progression,"Screening (1 day) + Avelumab IV infusion every 2 weeks (Day 0, 14, 28, ..., 364).","Avelumab treatment continues 'until progression' for the full 12-month period, so no post-treatment follow-up visits are included in the 12-month window.; Screening is considered one in-person day, with the highest priority procedure (tumor evaluation/staging) determining the category.; All treatment visits for Arm A involve Avelumab infusion, which is categorized as core_treatment. Other procedures on these days are subsumed under this category.; Tumor evaluations (every 6 weeks from randomization) fall on scheduled treatment days for Arm A, and thus are subsumed under core_treatment."
37748693,Arm B: Investigator's choice platinum-containing chemotherapy,control,2,4,11,17,19,21,0,4,9,12,12,12,1,0,2,5,7,9,0,0,0,0,0,0,1,0,0,0,0,0,21,maximum of 6 cycles,Screening (1 day) + Pemetrexed premedication (1 day) + Chemotherapy (Gemcitabine regimen: Day 1 and Day 8 of a 21-day cycle for 6 cycles) + Safety Follow-up Visit (30 days after last treatment) + Post-treatment tumor evaluations (every 6 weeks from randomization).,"For Arm B, the Gemcitabine regimen schedule (Day 1 and Day 8 of a 21-day cycle) was used for treatment days as it results in more frequent visits compared to other chemotherapy regimens, maximizing contact days.; Chemotherapy treatment is assumed to continue for the maximum of 6 cycles.; A separate screening visit day is counted for Pemetrexed premedication (oral folic acid, vitamin B12 IM injection) as it occurs 'in the week before first dose of chemotherapy' and 'prior to randomization', categorized as clinic_visits.; Screening is considered one in-person day, with the highest priority procedure (tumor evaluation/staging) determining the category.; Post-treatment tumor evaluations (every 6 weeks from randomization) and the Safety Follow-up Visit (30 days after last treatment) are included as separate contact days if they do not coincide with a treatment day, as treatment stops after 6 cycles."
37748693,"Arm C: Avelumab 10 mg/kg IV once weekly for 12 weeks, followed by 10 mg/kg once every 2 weeks",intervention,1,5,13,20,26,33,0,5,13,20,26,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Weekly for 12 weeks, then 14 days thereafter",until progression,"Screening (1 day) + Avelumab IV infusion once weekly for 12 weeks (Day 1, 8, ..., 78) followed by Avelumab IV infusion once every 2 weeks (Day 85, 99, ..., 365).","Avelumab treatment continues 'until progression' for the full 12-month period, so no post-treatment follow-up visits are included in the 12-month window.; Screening is considered one in-person day, with the highest priority procedure (tumor evaluation/staging) determining the category.; All treatment visits for Arm C involve Avelumab infusion, which is categorized as core_treatment. Other procedures on these days are subsumed under this category.; Tumor evaluations (every 6 weeks from randomization) fall on scheduled treatment days for Arm C, and thus are subsumed under core_treatment."
37788412,Canakinumab 200 mg sc,intervention,1,5,13,26,39,52,0,2,5,9,13,18,1,0,0,0,0,0,0,3,8,17,26,34,0,0,0,0,0,0,21,"18 cycles or until disease recurrence, unacceptable toxicity, treatment discontinuation, death, or lost to follow-up. Assumed 18 cycles for calculation.","One screening visit. Treatment phase consists of 18 cycles (21 days each). Cycle 1 has visits on Day 1, Day 8, Day 15. Subsequent cycles (C2-C18) have visits on Day 1, Day 8, Day 15. Imaging is performed at screening and then every 12 weeks for the first year (on C_D1 visits).","Cycle length is 21 days.; Treatment continues for 18 cycles (until Day 357).; Procedures marked 'As clinically indicated (X)' or 'if clinically indicated' are excluded as non-mandated contact days.; Assessments marked 'S' (source documentation only) or 'X' (clinical database) in Table 7-1 are considered in-person procedures if they are not explicitly remote or optional.; IRT Screening, IRT Randomization, and IRT study drug dispensation are considered part of the visit day they are listed under.; Adverse events and Prior/concomitant medications are considered continuous data collection, not specific contact days.; EORTC QLQ-C30 and EQ-5D-5L questionnaires are considered clinic_visits.; Imaging assessments at Day 84 (C5D1), Day 168 (C9D1), Day 252 (C13D1), and Day 336 (C17D1) coincide with core treatment (drug administration) days and are thus categorized as 'core_treatment' due to precedence.; PK/IG/IL-1b collections on C_D1 visits (Day 0, 21, 63, 105, 168, 231, 357) coincide with core treatment (drug administration) days and are thus categorized as 'core_treatment' due to precedence.; PK samples are collected on C1D8 and C1D15, but not on subsequent C_D8 or C_D15 visits.; Immunogenicity (IG) and IL-1β (PD) samples are collected on specific C_D1 visits as per Table 7-1."
37788412,Placebo,control,1,5,13,26,39,52,0,2,5,9,13,18,1,0,0,0,0,0,0,3,8,17,26,34,0,0,0,0,0,0,21,"18 cycles or until disease recurrence, unacceptable toxicity, treatment discontinuation, death, or lost to follow-up. Assumed 18 cycles for calculation.","One screening visit. Treatment phase consists of 18 cycles (21 days each). Cycle 1 has visits on Day 1, Day 8, Day 15. Subsequent cycles (C2-C18) have visits on Day 1, Day 8, Day 15. Imaging is performed at screening and then every 12 weeks for the first year (on C_D1 visits).","Cycle length is 21 days.; Treatment continues for 18 cycles (until Day 357).; Procedures marked 'As clinically indicated (X)' or 'if clinically indicated' are excluded as non-mandated contact days.; Assessments marked 'S' (source documentation only) or 'X' (clinical database) in Table 7-1 are considered in-person procedures if they are not explicitly remote or optional.; IRT Screening, IRT Randomization, and IRT study drug dispensation are considered part of the visit day they are listed under.; Adverse events and Prior/concomitant medications are considered continuous data collection, not specific contact days.; EORTC QLQ-C30 and EQ-5D-5L questionnaires are considered clinic_visits.; Imaging assessments at Day 84 (C5D1), Day 168 (C9D1), Day 252 (C13D1), and Day 336 (C17D1) coincide with core treatment (drug administration) days and are thus categorized as 'core_treatment' due to precedence.; PK/IG/IL-1b collections on C_D1 visits (Day 0, 21, 63, 105, 168, 231, 357) coincide with core treatment (drug administration) days and are thus categorized as 'core_treatment' due to precedence.; PK samples are collected on C1D8 and C1D15, but not on subsequent C_D8 or C_D15 visits.; Immunogenicity (IG) and IL-1β (PD) samples are collected on specific C_D1 visits as per Table 7-1."
37792130,MYL-1402O / Avastin,intervention,3,5,13,21,25,28,0,2,5,9,13,15,1,0,0,0,0,0,1,3,8,12,12,13,1,0,0,0,0,0,21,"up to 6 cycles of combination therapy, followed by bevacizumab monotherapy until disease progression, discontinuation, or study termination (calculated up to Week 42/Day 294 for treatment, with SFU at Day 322, within 47-week maximum study participation).","Screening (Day -28), Randomization (Day -3), Baseline (Day -1). Treatment cycles every 21 days (Day 0, 21, 42, 63, 84, 105, 126, 147, 168, 189, 210, 231, 252, 273, 294). Additional PK sampling days for Cycles 1-6 (Day 7, 14, 28, 35, 49, 56, 70, 77, 91, 98, 112, 119). Safety Follow-Up Visit (Day 322). Tumor imaging on Day 42, 84, 126, 210, 294.","Both arms (MYL-1402O and Avastin) have identical schedules and procedures, so they are combined into a single arm for contact day calculation.; Screening is assumed to be one contact day (e.g., Day -28).; Randomization is assumed to be a separate contact day (e.g., Day -3) as it has its own column in the SoE table.; Baseline assessments are assumed to be a separate contact day (e.g., Day -1) as they are distinct from Day 0 procedures and randomization.; PK samples collected between Days 3-8 and Days 10-18 for Cycles 1-6 are counted as separate in-person contact days (one day for each specified range, e.g., Day 7 and Day 14 for Cycle 1).; Tumor assessments and brain/bone imaging are assumed to occur if indicated by 'Xo' or 'Xp' in the SoE table or described in the text.; For the Safety Follow-Up (SFU) visit, it is assumed to occur 28 days after the last treatment dose at Week 42 (Day 294), placing it on Day 322. This aligns with the 'approximately 47 weeks' maximum study participation. Tumor assessments and brain imaging are not assumed to be needed at the SFU visit, making it primarily a labs day.; BSA calculation is assumed to be part of a clinic visit and does not add a separate contact day if other procedures are already scheduled.; Pre-medications for paclitaxel are considered part of the core_treatment day."
